Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
ILECA1434-25_r_1.3_s_50_ILECA1434-25,ILECA1434-25,r_1.3_s_50_merge,>ILECA1434-25_r_1.3_s_50_ILECA1434-25_merge,2561109,QUQ05862.1,genus:Coleophora,,534,null,1530,16.0,64.0,34.04,33.0,null,null,null,null,null,null
ILECA1514-25_r_1.5_s_50_ILECA1514-25,ILECA1514-25,r_1.5_s_50_merge,>ILECA1514-25_r_1.5_s_50_ILECA1514-25_merge,3137949,QUQ05862.1,genus:Coleophora,,663,null,1530,28.0,90.0,53.94,52.5,null,null,null,null,null,null
ILECA1449-25_r_1_s_100_ILECA1449-25,ILECA1449-25,r_1_s_100_merge,>ILECA1449-25_r_1_s_100_ILECA1449-25_merge,2561109,QUQ05862.1,genus:Coleophora,,151,null,1530,0.0,54.0,15.98,10.0,null,null,null,null,null,null
ILECA1454-25_r_1.3_s_50_ILECA1454-25,ILECA1454-25,r_1.3_s_50_merge,>ILECA1454-25_r_1.3_s_50_ILECA1454-25_merge,2561109,QUQ05862.1,genus:Coleophora,,73,null,1530,0.0,12.0,3.9,4.0,null,null,null,null,null,null
ILECA1478-25_r_1.5_s_100_ILECA1478-25,ILECA1478-25,r_1.5_s_100_merge,>ILECA1478-25_r_1.5_s_100_ILECA1478-25_merge,1869627,QUQ05862.1,genus:Coleophora,,617,null,1530,1.0,76.0,48.42,53.0,null,null,null,null,null,null
ILECA1507-25_r_1.5_s_100_ILECA1507-25,ILECA1507-25,r_1.5_s_100_merge,>ILECA1507-25_r_1.5_s_100_ILECA1507-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1703,null,1530,73.0,233.0,162.17,164.5,null,null,null,null,null,null
ILECA1432-25_r_1.3_s_50_ILECA1432-25,ILECA1432-25,r_1.3_s_50_merge,>ILECA1432-25_r_1.3_s_50_ILECA1432-25_merge,2561109,QUQ05862.1,genus:Coleophora,,110,null,1530,1.0,13.0,6.42,7.0,null,null,null,null,null,null
ILECA1498-25_r_1.5_s_50_ILECA1498-25,ILECA1498-25,r_1.5_s_50_merge,>ILECA1498-25_r_1.5_s_50_ILECA1498-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1531,null,1530,11.0,190.0,114.04,117.5,null,null,null,null,null,null
ILECA1445-25_r_1.3_s_100_ILECA1445-25,ILECA1445-25,r_1.3_s_100_merge,>ILECA1445-25_r_1.3_s_100_ILECA1445-25_merge,2561109,QUQ05862.1,genus:Coleophora,,413,null,1530,15.0,50.0,30.39,30.0,null,null,null,null,null,null
ILECA1513-25_r_1.5_s_100_ILECA1513-25,ILECA1513-25,r_1.5_s_100_merge,>ILECA1513-25_r_1.5_s_100_ILECA1513-25_merge,3137949,QUQ05862.1,genus:Coleophora,,1200,null,1530,36.0,186.0,101.81,98.0,null,null,null,null,null,null
ILECA1452-25_r_1.5_s_50_ILECA1452-25,ILECA1452-25,r_1.5_s_50_merge,>ILECA1452-25_r_1.5_s_50_ILECA1452-25_merge,2561109,QUQ05862.1,genus:Coleophora,,234,null,1530,8.0,34.0,18.39,17.0,null,null,null,null,null,null
ILECA1493-25_r_1.3_s_100_ILECA1493-25,ILECA1493-25,r_1.3_s_100_merge,>ILECA1493-25_r_1.3_s_100_ILECA1493-25_merge,1869698,QUQ05862.1,genus:Coleophora,,2595,null,1530,122.0,307.0,244.22,249.0,null,null,null,null,null,null
ILECA1441-25_r_1_s_50_ILECA1441-25,ILECA1441-25,r_1_s_50_merge,>ILECA1441-25_r_1_s_50_ILECA1441-25_merge,1869657,QUQ05862.1,genus:Coleophora,,176,null,1530,0.0,24.0,12.81,13.0,null,null,null,null,null,null
ILECA1504-25_r_1.5_s_100_ILECA1504-25,ILECA1504-25,r_1.5_s_100_merge,>ILECA1504-25_r_1.5_s_100_ILECA1504-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1131,null,1530,42.0,159.0,84.52,78.0,null,null,null,null,null,null
ILECA1500-25_r_1_s_100_ILECA1500-25,ILECA1500-25,r_1_s_100_merge,>ILECA1500-25_r_1_s_100_ILECA1500-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1430,null,1530,33.0,167.0,109.1,105.0,null,null,null,null,null,null
ILECA1441-25_r_1_s_100_ILECA1441-25,ILECA1441-25,r_1_s_100_merge,>ILECA1441-25_r_1_s_100_ILECA1441-25_merge,1869657,QUQ05862.1,genus:Coleophora,,110,null,1530,0.0,19.0,10.97,11.0,null,null,null,null,null,null
ILECA1490-25_r_1_s_50_ILECA1490-25,ILECA1490-25,r_1_s_50_merge,>ILECA1490-25_r_1_s_50_ILECA1490-25_merge,2561109,QUQ05862.1,genus:Coleophora,,767,null,1530,8.0,75.0,42.8,41.0,null,null,null,null,null,null
ILECA1469-25_r_1_s_100_ILECA1469-25,ILECA1469-25,r_1_s_100_merge,>ILECA1469-25_r_1_s_100_ILECA1469-25_merge,2561118,QUQ05862.1,genus:Coleophora,,1727,null,1530,1.0,394.0,159.61,148.0,null,null,null,null,null,null
ILECA1513-25_r_1.3_s_100_ILECA1513-25,ILECA1513-25,r_1.3_s_100_merge,>ILECA1513-25_r_1.3_s_100_ILECA1513-25_merge,3137949,QUQ05862.1,genus:Coleophora,,1218,null,1530,36.0,188.0,103.15,98.0,null,null,null,null,null,null
ILECA1461-25_r_1_s_50_ILECA1461-25,ILECA1461-25,r_1_s_50_merge,>ILECA1461-25_r_1_s_50_ILECA1461-25_merge,1869700,QUQ05862.1,genus:Coleophora,,1588,null,1530,86.0,211.0,134.91,131.0,null,null,null,null,null,null
ILECA1491-25_r_1.5_s_50_ILECA1491-25,ILECA1491-25,r_1.5_s_50_merge,>ILECA1491-25_r_1.5_s_50_ILECA1491-25_merge,1869665,QUQ05862.1,genus:Coleophora,,525,null,1530,11.0,65.0,38.77,39.0,null,null,null,null,null,null
ILECA1470-25_r_1.3_s_50_ILECA1470-25,ILECA1470-25,r_1.3_s_50_merge,>ILECA1470-25_r_1.3_s_50_ILECA1470-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,593,null,1533,21.0,87.0,45.68,46.0,null,null,null,null,null,null
ILECA1446-25_r_1.5_s_50_ILECA1446-25,ILECA1446-25,r_1.5_s_50_merge,>ILECA1446-25_r_1.5_s_50_ILECA1446-25_merge,2561109,QUQ05862.1,genus:Coleophora,,243,null,1530,0.0,76.0,17.21,8.0,null,null,null,null,null,null
ILECA1451-25_r_1.3_s_50_ILECA1451-25,ILECA1451-25,r_1.3_s_50_merge,>ILECA1451-25_r_1.3_s_50_ILECA1451-25_merge,2561109,QUQ05862.1,genus:Coleophora,,303,null,1530,11.0,55.0,26.29,26.0,null,null,null,null,null,null
ILECA1434-25_r_1_s_50_ILECA1434-25,ILECA1434-25,r_1_s_50_merge,>ILECA1434-25_r_1_s_50_ILECA1434-25_merge,2561109,QUQ05862.1,genus:Coleophora,,748,null,1530,16.0,124.0,42.05,39.0,null,null,null,null,null,null
ILECA1517-25_r_1_s_50_ILECA1517-25,ILECA1517-25,r_1_s_50_merge,>ILECA1517-25_r_1_s_50_ILECA1517-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1530,null,1530,33.0,229.0,100.12,96.0,null,null,null,null,null,null
ILECA1498-25_r_1.3_s_50_ILECA1498-25,ILECA1498-25,r_1.3_s_50_merge,>ILECA1498-25_r_1.3_s_50_ILECA1498-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1657,null,1530,62.0,191.0,121.97,121.0,null,null,null,null,null,null
ILECA1458-25_r_1.3_s_100_ILECA1458-25,ILECA1458-25,r_1.3_s_100_merge,>ILECA1458-25_r_1.3_s_100_ILECA1458-25_merge,2561109,QUQ05862.1,genus:Coleophora,,67,null,1530,0.0,32.0,4.8,1.0,null,null,null,null,null,null
ILECA1461-25_r_1.5_s_50_ILECA1461-25,ILECA1461-25,r_1.5_s_50_merge,>ILECA1461-25_r_1.5_s_50_ILECA1461-25_merge,1869700,QUQ05862.1,genus:Coleophora,,1251,null,1530,9.0,169.0,118.29,126.0,null,null,null,null,null,null
ILECA1471-25_r_1.5_s_50_ILECA1471-25,ILECA1471-25,r_1.5_s_50_merge,>ILECA1471-25_r_1.5_s_50_ILECA1471-25_merge,2561118,QUQ05862.1,genus:Coleophora,,362,null,1530,0.0,121.0,23.49,19.0,null,null,null,null,null,null
ILECA1482-25_r_1.3_s_50_ILECA1482-25,ILECA1482-25,r_1.3_s_50_merge,>ILECA1482-25_r_1.3_s_50_ILECA1482-25_merge,2561109,QUQ05862.1,genus:Coleophora,,467,null,1530,18.0,70.0,40.02,38.0,null,null,null,null,null,null
ILECA1506-25_r_1_s_100_ILECA1506-25,ILECA1506-25,r_1_s_100_merge,>ILECA1506-25_r_1_s_100_ILECA1506-25_merge,2561109,QUQ05862.1,genus:Coleophora,,237,null,1530,2.0,56.0,20.99,20.0,null,null,null,null,null,null
ILECA1492-25_r_1_s_50_ILECA1492-25,ILECA1492-25,r_1_s_50_merge,>ILECA1492-25_r_1_s_50_ILECA1492-25_merge,1869661,QUQ05862.1,genus:Coleophora,,1262,null,1530,42.0,165.0,97.54,94.0,null,null,null,null,null,null
ILECA1486-25_r_1_s_100_ILECA1486-25,ILECA1486-25,r_1_s_100_merge,>ILECA1486-25_r_1_s_100_ILECA1486-25_merge,2561109,QUQ05862.1,genus:Coleophora,,406,null,1530,6.0,54.0,30.15,30.0,null,null,null,null,null,null
ILECA1501-25_r_1.3_s_50_ILECA1501-25,ILECA1501-25,r_1.3_s_50_merge,>ILECA1501-25_r_1.3_s_50_ILECA1501-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1325,null,1530,54.0,153.0,95.79,94.0,null,null,null,null,null,null
ILECA1441-25_r_1.3_s_50_ILECA1441-25,ILECA1441-25,r_1.3_s_50_merge,>ILECA1441-25_r_1.3_s_50_ILECA1441-25_merge,1869657,QUQ05862.1,genus:Coleophora,,129,null,1530,0.0,19.0,11.24,11.0,null,null,null,null,null,null
ILECA1478-25_r_1.5_s_50_ILECA1478-25,ILECA1478-25,r_1.5_s_50_merge,>ILECA1478-25_r_1.5_s_50_ILECA1478-25_merge,1869627,QUQ05862.1,genus:Coleophora,,685,null,1530,1.0,79.0,50.29,55.0,null,null,null,null,null,null
ILECA1495-25_r_1.5_s_100_ILECA1495-25,ILECA1495-25,r_1.5_s_100_merge,>ILECA1495-25_r_1.5_s_100_ILECA1495-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1385,null,1530,85.0,187.0,134.76,133.0,null,null,null,null,null,null
ILECA1493-25_r_1_s_50_ILECA1493-25,ILECA1493-25,r_1_s_50_merge,>ILECA1493-25_r_1_s_50_ILECA1493-25_merge,1869698,QUQ05862.1,genus:Coleophora,,2889,null,1530,139.0,337.0,253.24,256.0,null,null,null,null,null,null
ILECA1480-25_r_1.3_s_50_ILECA1480-25,ILECA1480-25,r_1.3_s_50_merge,>ILECA1480-25_r_1.3_s_50_ILECA1480-25_merge,2561109,QUQ05862.1,genus:Coleophora,,614,null,1530,8.0,65.0,36.96,37.0,null,null,null,null,null,null
ILECA1460-25_r_1.3_s_50_ILECA1460-25,ILECA1460-25,r_1.3_s_50_merge,>ILECA1460-25_r_1.3_s_50_ILECA1460-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1544,null,1530,47.0,177.0,122.38,125.0,null,null,null,null,null,null
ILECA1469-25_r_1_s_50_ILECA1469-25,ILECA1469-25,r_1_s_50_merge,>ILECA1469-25_r_1_s_50_ILECA1469-25_merge,2561118,QUQ05862.1,genus:Coleophora,,2019,null,1530,2.0,438.0,168.1,156.0,null,null,null,null,null,null
ILECA1475-25_r_1.5_s_50_ILECA1475-25,ILECA1475-25,r_1.5_s_50_merge,>ILECA1475-25_r_1.5_s_50_ILECA1475-25_merge,1869720,QUQ05862.1,genus:Coleophora,,624,null,1530,5.0,85.0,48.45,48.0,null,null,null,null,null,null
ILECA1497-25_r_1.5_s_50_ILECA1497-25,ILECA1497-25,r_1.5_s_50_merge,>ILECA1497-25_r_1.5_s_50_ILECA1497-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1092,null,1530,10.0,131.0,82.98,88.0,null,null,null,null,null,null
ILECA1485-25_r_1_s_100_ILECA1485-25,ILECA1485-25,r_1_s_100_merge,>ILECA1485-25_r_1_s_100_ILECA1485-25_merge,2561109,QUQ05862.1,genus:Coleophora,,553,null,1530,16.0,59.0,36.65,37.0,null,null,null,null,null,null
ILECA1466-25_r_1.5_s_100_ILECA1466-25,ILECA1466-25,r_1.5_s_100_merge,>ILECA1466-25_r_1.5_s_100_ILECA1466-25_merge,2561109,QUQ05862.1,genus:Coleophora,,662,null,1530,17.0,94.0,47.66,48.0,null,null,null,null,null,null
ILECA1474-25_r_1.3_s_100_ILECA1474-25,ILECA1474-25,r_1.3_s_100_merge,>ILECA1474-25_r_1.3_s_100_ILECA1474-25_merge,1869720,QUQ05862.1,genus:Coleophora,,263,null,1530,2.0,45.0,21.21,20.0,null,null,null,null,null,null
ILECA1461-25_r_1.5_s_100_ILECA1461-25,ILECA1461-25,r_1.5_s_100_merge,>ILECA1461-25_r_1.5_s_100_ILECA1461-25_merge,1869700,QUQ05862.1,genus:Coleophora,,1174,null,1530,9.0,165.0,116.23,124.0,null,null,null,null,null,null
ILECA1442-25_r_1_s_50_ILECA1442-25,ILECA1442-25,r_1_s_50_merge,>ILECA1442-25_r_1_s_50_ILECA1442-25_merge,1869655,QUQ05862.1,genus:Coleophora,,419,null,1530,27.0,57.0,38.24,38.0,null,null,null,null,null,null
ILECA1508-25_r_1.3_s_50_ILECA1508-25,ILECA1508-25,r_1.3_s_50_merge,>ILECA1508-25_r_1.3_s_50_ILECA1508-25_merge,1869603,QUQ05862.1,genus:Coleophora,,1655,null,1530,59.0,190.0,132.13,138.0,null,null,null,null,null,null
ILECA1467-25_r_1.5_s_50_ILECA1467-25,ILECA1467-25,r_1.5_s_50_merge,>ILECA1467-25_r_1.5_s_50_ILECA1467-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,417,null,1533,14.0,48.0,30.09,30.0,null,null,null,null,null,null
ILECA1489-25_r_1_s_100_ILECA1489-25,ILECA1489-25,r_1_s_100_merge,>ILECA1489-25_r_1_s_100_ILECA1489-25_merge,2561109,QUQ05862.1,genus:Coleophora,,846,null,1530,10.0,128.0,76.87,75.0,null,null,null,null,null,null
ILECA1475-25_r_1.3_s_100_ILECA1475-25,ILECA1475-25,r_1.3_s_100_merge,>ILECA1475-25_r_1.3_s_100_ILECA1475-25_merge,1869720,QUQ05862.1,genus:Coleophora,,582,null,1530,6.0,85.0,47.26,46.0,null,null,null,null,null,null
ILECA1517-25_r_1_s_100_ILECA1517-25,ILECA1517-25,r_1_s_100_merge,>ILECA1517-25_r_1_s_100_ILECA1517-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1074,null,1530,20.0,190.0,86.2,87.5,null,null,null,null,null,null
ILECA1479-25_r_1.5_s_100_ILECA1479-25,ILECA1479-25,r_1.5_s_100_merge,>ILECA1479-25_r_1.5_s_100_ILECA1479-25_merge,2561109,QUQ05862.1,genus:Coleophora,,408,null,1530,6.0,69.0,32.54,32.0,null,null,null,null,null,null
ILECA1511-25_r_1_s_50_ILECA1511-25,ILECA1511-25,r_1_s_50_merge,>ILECA1511-25_r_1_s_50_ILECA1511-25_merge,2561109,QUQ05862.1,genus:Coleophora,,763,null,1530,7.0,81.0,40.84,40.0,null,null,null,null,null,null
ILECA1479-25_r_1_s_50_ILECA1479-25,ILECA1479-25,r_1_s_50_merge,>ILECA1479-25_r_1_s_50_ILECA1479-25_merge,2561109,QUQ05862.1,genus:Coleophora,,612,null,1530,16.0,75.0,41.67,42.0,null,null,null,null,null,null
ILECA1444-25_r_1_s_100_ILECA1444-25,ILECA1444-25,r_1_s_100_merge,>ILECA1444-25_r_1_s_100_ILECA1444-25_merge,2561109,QUQ05862.1,genus:Coleophora,,60,null,1530,0.0,11.0,4.15,4.0,null,null,null,null,null,null
ILECA1486-25_r_1.5_s_100_ILECA1486-25,ILECA1486-25,r_1.5_s_100_merge,>ILECA1486-25_r_1.5_s_100_ILECA1486-25_merge,2561109,QUQ05862.1,genus:Coleophora,,339,null,1530,6.0,44.0,24.54,24.0,null,null,null,null,null,null
ILECA1444-25_r_1.3_s_100_ILECA1444-25,ILECA1444-25,r_1.3_s_100_merge,>ILECA1444-25_r_1.3_s_100_ILECA1444-25_merge,2561109,QUQ05862.1,genus:Coleophora,,55,null,1530,0.0,10.0,3.75,3.0,null,null,null,null,null,null
ILECA1491-25_r_1.3_s_50_ILECA1491-25,ILECA1491-25,r_1.3_s_50_merge,>ILECA1491-25_r_1.3_s_50_ILECA1491-25_merge,1869665,QUQ05862.1,genus:Coleophora,,590,null,1530,11.0,77.0,41.64,40.0,null,null,null,null,null,null
ILECA1462-25_r_1.3_s_50_ILECA1462-25,ILECA1462-25,r_1.3_s_50_merge,>ILECA1462-25_r_1.3_s_50_ILECA1462-25_merge,2561109,QUQ05862.1,genus:Coleophora,,2681,null,1530,99.0,294.0,186.57,187.0,null,null,null,null,null,null
ILECA1471-25_r_1.3_s_100_ILECA1471-25,ILECA1471-25,r_1.3_s_100_merge,>ILECA1471-25_r_1.3_s_100_ILECA1471-25_merge,2561118,QUQ05862.1,genus:Coleophora,,348,null,1530,0.0,77.0,38.64,43.0,null,null,null,null,null,null
ILECA1467-25_r_1_s_100_ILECA1467-25,ILECA1467-25,r_1_s_100_merge,>ILECA1467-25_r_1_s_100_ILECA1467-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,355,null,1533,12.0,45.0,29.17,30.0,null,null,null,null,null,null
ILECA1460-25_r_1_s_100_ILECA1460-25,ILECA1460-25,r_1_s_100_merge,>ILECA1460-25_r_1_s_100_ILECA1460-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1437,null,1530,37.0,178.0,123.45,125.0,null,null,null,null,null,null
ILECA1503-25_r_1_s_100_ILECA1503-25,ILECA1503-25,r_1_s_100_merge,>ILECA1503-25_r_1_s_100_ILECA1503-25_merge,2561109,QUQ05862.1,genus:Coleophora,,578,null,1530,19.0,72.0,43.75,43.0,null,null,null,null,null,null
ILECA1433-25_r_1.5_s_50_ILECA1433-25,ILECA1433-25,r_1.5_s_50_merge,>ILECA1433-25_r_1.5_s_50_ILECA1433-25_merge,2561109,QUQ05862.1,genus:Coleophora,,356,null,1530,10.0,45.0,26.22,27.0,null,null,null,null,null,null
ILECA1477-25_r_1.5_s_100_ILECA1477-25,ILECA1477-25,r_1.5_s_100_merge,>ILECA1477-25_r_1.5_s_100_ILECA1477-25_merge,2561109,QUQ05862.1,genus:Coleophora,,2784,null,1530,152.0,381.0,285.39,283.0,null,null,null,null,null,null
ILECA1455-25_r_1.3_s_100_ILECA1455-25,ILECA1455-25,r_1.3_s_100_merge,>ILECA1455-25_r_1.3_s_100_ILECA1455-25_merge,2561109,QUQ05862.1,genus:Coleophora,,826,null,1530,0.0,137.0,84.61,80.0,null,null,null,null,null,null
ILECA1476-25_r_1_s_100_ILECA1476-25,ILECA1476-25,r_1_s_100_merge,>ILECA1476-25_r_1_s_100_ILECA1476-25_merge,1869720,QUQ05862.1,genus:Coleophora,,969,null,1530,13.0,133.0,83.15,88.0,null,null,null,null,null,null
ILECA1488-25_r_1.3_s_50_ILECA1488-25,ILECA1488-25,r_1.3_s_50_merge,>ILECA1488-25_r_1.3_s_50_ILECA1488-25_merge,2561109,QUQ05862.1,genus:Coleophora,,886,null,1530,16.0,132.0,66.9,62.0,null,null,null,null,null,null
ILECA1506-25_r_1_s_50_ILECA1506-25,ILECA1506-25,r_1_s_50_merge,>ILECA1506-25_r_1_s_50_ILECA1506-25_merge,2561109,QUQ05862.1,genus:Coleophora,,419,null,1530,2.0,69.0,26.35,24.0,null,null,null,null,null,null
ILECA1438-25_r_1.3_s_50_ILECA1438-25,ILECA1438-25,r_1.3_s_50_merge,>ILECA1438-25_r_1.3_s_50_ILECA1438-25_merge,2561109,QUQ05862.1,genus:Coleophora,,3301,null,1530,132.0,396.0,247.38,250.0,null,null,null,null,null,null
ILECA1440-25_r_1_s_100_ILECA1440-25,ILECA1440-25,r_1_s_100_merge,>ILECA1440-25_r_1_s_100_ILECA1440-25_merge,2561109,QUQ05862.1,genus:Coleophora,,460,null,1530,17.0,55.0,38.13,40.0,null,null,null,null,null,null
ILECA1446-25_r_1_s_50_ILECA1446-25,ILECA1446-25,r_1_s_50_merge,>ILECA1446-25_r_1_s_50_ILECA1446-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1258,null,1530,0.0,376.0,102.74,98.5,null,null,null,null,null,null
ILECA1489-25_r_1.3_s_100_ILECA1489-25,ILECA1489-25,r_1.3_s_100_merge,>ILECA1489-25_r_1.3_s_100_ILECA1489-25_merge,2561109,QUQ05862.1,genus:Coleophora,,823,null,1530,10.0,120.0,74.16,72.0,null,null,null,null,null,null
ILECA1436-25_r_1_s_100_ILECA1436-25,ILECA1436-25,r_1_s_100_merge,>ILECA1436-25_r_1_s_100_ILECA1436-25_merge,2561109,QUQ05862.1,genus:Coleophora,,778,null,1530,13.0,94.0,61.21,60.0,null,null,null,null,null,null
ILECA1501-25_r_1_s_50_ILECA1501-25,ILECA1501-25,r_1_s_50_merge,>ILECA1501-25_r_1_s_50_ILECA1501-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1423,null,1530,56.0,153.0,99.23,97.5,null,null,null,null,null,null
ILECA1509-25_r_1.3_s_100_ILECA1509-25,ILECA1509-25,r_1.3_s_100_merge,>ILECA1509-25_r_1.3_s_100_ILECA1509-25_merge,1869668,QUQ05862.1,genus:Coleophora,,2002,null,1530,138.0,280.0,208.69,204.0,null,null,null,null,null,null
ILECA1448-25_r_1_s_100_ILECA1448-25,ILECA1448-25,r_1_s_100_merge,>ILECA1448-25_r_1_s_100_ILECA1448-25_merge,2561109,QUQ05862.1,genus:Coleophora,,542,null,1530,0.0,118.0,57.45,55.0,null,null,null,null,null,null
ILECA1457-25_r_1.3_s_100_ILECA1457-25,ILECA1457-25,r_1.3_s_100_merge,>ILECA1457-25_r_1.3_s_100_ILECA1457-25_merge,1869643,QUQ05862.1,genus:Coleophora,,1366,null,1530,82.0,188.0,142.94,141.0,null,null,null,null,null,null
ILECA1502-25_r_1.3_s_50_ILECA1502-25,ILECA1502-25,r_1.3_s_50_merge,>ILECA1502-25_r_1.3_s_50_ILECA1502-25_merge,2561109,QUQ05862.1,genus:Coleophora,,887,null,1530,26.0,108.0,61.15,59.0,null,null,null,null,null,null
ILECA1469-25_r_1.3_s_100_ILECA1469-25,ILECA1469-25,r_1.3_s_100_merge,>ILECA1469-25_r_1.3_s_100_ILECA1469-25_merge,2561118,QUQ05862.1,genus:Coleophora,,1721,null,1530,1.0,395.0,159.0,148.0,null,null,null,null,null,null
ILECA1480-25_r_1_s_50_ILECA1480-25,ILECA1480-25,r_1_s_50_merge,>ILECA1480-25_r_1_s_50_ILECA1480-25_merge,2561109,QUQ05862.1,genus:Coleophora,,896,null,1530,8.0,231.0,46.89,42.0,null,null,null,null,null,null
ILECA1493-25_r_1.3_s_50_ILECA1493-25,ILECA1493-25,r_1.3_s_50_merge,>ILECA1493-25_r_1.3_s_50_ILECA1493-25_merge,1869698,QUQ05862.1,genus:Coleophora,,2717,null,1530,139.0,310.0,247.53,253.0,null,null,null,null,null,null
ILECA1441-25_r_1.3_s_100_ILECA1441-25,ILECA1441-25,r_1.3_s_100_merge,>ILECA1441-25_r_1.3_s_100_ILECA1441-25_merge,1869657,QUQ05862.1,genus:Coleophora,,107,null,1530,0.0,19.0,10.7,10.0,null,null,null,null,null,null
ILECA1444-25_r_1.5_s_50_ILECA1444-25,ILECA1444-25,r_1.5_s_50_merge,>ILECA1444-25_r_1.5_s_50_ILECA1444-25_merge,2561109,QUQ05862.1,genus:Coleophora,,67,null,1530,0.0,10.0,4.09,4.0,null,null,null,null,null,null
ILECA1450-25_r_1.5_s_50_ILECA1450-25,ILECA1450-25,r_1.5_s_50_merge,>ILECA1450-25_r_1.5_s_50_ILECA1450-25_merge,2561109,QUQ05862.1,genus:Coleophora,,153,null,1530,4.0,29.0,14.06,13.0,null,null,null,null,null,null
ILECA1445-25_r_1.5_s_100_ILECA1445-25,ILECA1445-25,r_1.5_s_100_merge,>ILECA1445-25_r_1.5_s_100_ILECA1445-25_merge,2561109,QUQ05862.1,genus:Coleophora,,407,null,1530,15.0,50.0,30.05,29.0,null,null,null,null,null,null
ILECA1486-25_r_1_s_50_ILECA1486-25,ILECA1486-25,r_1_s_50_merge,>ILECA1486-25_r_1_s_50_ILECA1486-25_merge,2561109,QUQ05862.1,genus:Coleophora,,523,null,1530,14.0,58.0,33.67,32.0,null,null,null,null,null,null
ILECA1488-25_r_1.5_s_100_ILECA1488-25,ILECA1488-25,r_1.5_s_100_merge,>ILECA1488-25_r_1.5_s_100_ILECA1488-25_merge,2561109,QUQ05862.1,genus:Coleophora,,661,null,1530,14.0,118.0,56.79,53.0,null,null,null,null,null,null
ILECA1483-25_r_1.3_s_50_ILECA1483-25,ILECA1483-25,r_1.3_s_50_merge,>ILECA1483-25_r_1.3_s_50_ILECA1483-25_merge,2561122,QUQ05862.1,genus:Coleophora,,3366,null,1530,206.0,451.0,324.36,321.5,null,null,null,null,null,null
ILECA1472-25_r_1_s_100_ILECA1472-25,ILECA1472-25,r_1_s_100_merge,>ILECA1472-25_r_1_s_100_ILECA1472-25_merge,2561109,QUQ05862.1,genus:Coleophora,,940,null,1530,0.0,176.0,99.75,101.5,null,null,null,null,null,null
ILECA1508-25_r_1_s_50_ILECA1508-25,ILECA1508-25,r_1_s_50_merge,>ILECA1508-25_r_1_s_50_ILECA1508-25_merge,1869603,QUQ05862.1,genus:Coleophora,,1924,null,1530,66.0,247.0,142.24,145.0,null,null,null,null,null,null
ILECA1520-25_r_1_s_100_ILECA1520-25,ILECA1520-25,r_1_s_100_merge,>ILECA1520-25_r_1_s_100_ILECA1520-25_merge,2561109,QUQ05862.1,genus:Coleophora,,3432,null,1530,175.0,442.0,320.17,314.0,null,null,null,null,null,null
ILECA1447-25_r_1.3_s_50_ILECA1447-25,ILECA1447-25,r_1.3_s_50_merge,>ILECA1447-25_r_1.3_s_50_ILECA1447-25_merge,2561109,QUQ05862.1,genus:Coleophora,,50,null,1530,0.0,21.0,2.15,0.0,null,null,null,null,null,null
ILECA1510-25_r_1.3_s_100_ILECA1510-25,ILECA1510-25,r_1.3_s_100_merge,>ILECA1510-25_r_1.3_s_100_ILECA1510-25_merge,2561109,QUQ05862.1,genus:Coleophora,,604,null,1530,2.0,112.0,59.21,59.0,null,null,null,null,null,null
ILECA1511-25_r_1_s_100_ILECA1511-25,ILECA1511-25,r_1_s_100_merge,>ILECA1511-25_r_1_s_100_ILECA1511-25_merge,2561109,QUQ05862.1,genus:Coleophora,,438,null,1530,3.0,63.0,30.74,30.0,null,null,null,null,null,null
ILECA1483-25_r_1.5_s_100_ILECA1483-25,ILECA1483-25,r_1.5_s_100_merge,>ILECA1483-25_r_1.5_s_100_ILECA1483-25_merge,2561122,QUQ05862.1,genus:Coleophora,,2869,null,1530,16.0,450.0,292.57,313.0,null,null,null,null,null,null
ILECA1443-25_r_1.3_s_100_ILECA1443-25,ILECA1443-25,r_1.3_s_100_merge,>ILECA1443-25_r_1.3_s_100_ILECA1443-25_merge,2561109,QUQ05862.1,genus:Coleophora,,470,null,1530,16.0,59.0,34.4,33.0,null,null,null,null,null,null
